,Customer ID,Purchase Date,Drone Model,Price,Payment Method,Warranty,Usage Frequency,Purpose of Use,Customer Satisfaction,Customer Feedback,Age,Obstacle Avoidance,cluster_no
2221,CUST2222,2023-05-08,Yuneec Typhoon H,813.59,Debit Card,0,2,Recreation,5,"For the price of 813.59, the Yuneec Typhoon H offers outstanding performance. It's fantastic for Recreation.",278,0,2
2222,CUST2223,2023-08-03,DJI Air 2S,1991.47,Credit Card,0,2,Professional Use,3,I couldn't be happier with the DJI Air 2S. It's reliable and exceptional for Professional Use.,191,0,2
2223,CUST2224,2023-02-09,Autel EVO Lite+,1778.02,Cash,1,1,Recreation,5,I couldn't be happier with the Autel EVO Lite+. It's excellent and fantastic for Recreation.,366,0,4
2224,CUST2225,2023-07-15,Skydio 2,2346.18,Cash,0,2,Professional Use,4,The Skydio 2 is impressive and exceeded my expectations. It's exceptional for Professional Use.,210,1,2
2225,CUST2226,2023-06-11,Autel EVO 2 Pro,427.57,Cash,1,1,Aerial Photography,5,The Autel EVO 2 Pro is impressive and exceeded my expectations. It's amazing for Aerial Photography.,244,0,4
2226,CUST2227,2023-04-02,Autel EVO Lite+,861.18,Debit Card,0,1,Aerial Photography,5,The Autel EVO Lite+ is impressive and exceeded my expectations. It's amazing for Aerial Photography.,314,0,1
2227,CUST2228,2022-11-30,Skydio 2,1824.39,Credit Card,1,1,Recreation,3,I'm truly impressed with the Skydio 2. It's excellent and terrific for Recreation.,437,1,4
2228,CUST2229,2023-02-22,Yuneec Typhoon H,1107.19,Cash,2,2,Professional Use,4,"For the price of 1107.19, the Yuneec Typhoon H offers satisfying performance. It's exceptional for Professional Use.",353,0,5
2229,CUST2230,2023-08-03,Parrot Anafi USA,1537.9,Cash,1,0,Aerial Photography,5,I'm truly impressed with the Parrot Anafi USA. It's impressive and fantastic for Aerial Photography.,191,1,3
2230,CUST2231,2022-12-17,DJI Mini 2,2037.3,PayPal,2,0,Professional Use,3,The DJI Mini 2 is satisfying and exceeded my expectations. It's amazing for Professional Use.,420,1,3
2231,CUST2232,2022-10-25,Autel EVO Lite+,935.1,Cash,2,2,Recreation,3,"For the price of 935.1, the Autel EVO Lite+ offers satisfying performance. It's exceptional for Recreation.",473,0,5
2232,CUST2233,2023-05-18,Autel EVO Lite+,1106.17,Credit Card,2,2,Recreation,5,"For the price of 1106.17, the Autel EVO Lite+ offers impressive performance. It's fantastic for Recreation.",268,0,5
2233,CUST2234,2022-11-30,Autel EVO 2 Pro,648.3,Debit Card,1,2,Professional Use,5,"For the price of 648.3, the Autel EVO 2 Pro offers excellent performance. It's fantastic for Professional Use.",437,0,2
2234,CUST2235,2023-02-20,Autel EVO Lite+,432.53,Debit Card,1,0,Professional Use,4,The Autel EVO Lite+ is satisfying and exceeded my expectations. It's fantastic for Professional Use.,355,0,3
2235,CUST2236,2022-10-11,Autel EVO Lite+,881.47,Cash,2,1,Professional Use,4,"For the price of 881.47, the Autel EVO Lite+ offers satisfying performance. It's exceptional for Professional Use.",487,0,5
2236,CUST2237,2023-06-17,DJI Mini 2,1355.07,PayPal,2,1,Professional Use,5,The DJI Mini 2 is impressive and exceeded my expectations. It's exceptional for Professional Use.,238,1,5
2237,CUST2238,2022-12-17,Yuneec Typhoon H,516.99,PayPal,1,2,Recreation,4,I couldn't be happier with the Yuneec Typhoon H. It's outstanding and terrific for Recreation.,420,0,2
2238,CUST2239,2023-06-20,DJI Air 2S,1167.73,Cash,0,0,Recreation,3,I'm truly impressed with the DJI Air 2S. It's reliable and terrific for Recreation.,235,0,1
2239,CUST2240,2023-02-17,Autel EVO 2 Pro,476.69,Cash,1,2,Recreation,5,"For the price of 476.69, the Autel EVO 2 Pro offers outstanding performance. It's fantastic for Recreation.",358,0,2
2240,CUST2241,2023-07-04,Autel EVO Nano+,1704.81,Credit Card,0,2,Aerial Photography,4,The Autel EVO Nano+ is outstanding and exceeded my expectations. It's exceptional for Aerial Photography.,221,0,2
2241,CUST2242,2023-07-18,Skydio X2,372.52,Credit Card,2,2,Aerial Photography,5,I'm truly impressed with the Skydio X2. It's impressive and fantastic for Aerial Photography.,207,0,5
2242,CUST2243,2022-12-18,Skydio 2,879.01,Credit Card,2,2,Recreation,5,I'm truly impressed with the Skydio 2. It's reliable and perfect for Recreation.,419,1,5
2243,CUST2244,2023-02-01,Autel EVO Nano+,835.83,Debit Card,0,0,Aerial Photography,3,I'm truly impressed with the Autel EVO Nano+. It's reliable and terrific for Aerial Photography.,374,0,1
2244,CUST2245,2023-06-28,Autel EVO Nano+,836.51,Debit Card,2,2,Professional Use,3,I couldn't be happier with the Autel EVO Nano+. It's excellent and terrific for Professional Use.,227,0,5
2245,CUST2246,2023-08-31,DJI Air 2S,1686.67,Cash,1,0,Aerial Photography,1,I'm truly impressed with the DJI Air 2S. It's reliable and amazing for Aerial Photography.,163,0,3
2246,CUST2247,2022-10-08,Skydio 2,532.36,Debit Card,1,2,Aerial Photography,4,"For the price of 532.36, the Skydio 2 offers outstanding performance. It's fantastic for Aerial Photography.",490,1,2
2247,CUST2248,2023-05-20,Autel EVO 2 Pro,1962.23,Credit Card,2,2,Professional Use,4,"For the price of 1962.23, the Autel EVO 2 Pro offers outstanding performance. It's exceptional for Professional Use.",266,0,5
2248,CUST2249,2023-01-25,Autel EVO Lite+,1152.61,PayPal,0,0,Recreation,2,"For the price of 1152.61, the Autel EVO Lite+ offers reliable performance. It's amazing for Recreation.",381,0,1
2249,CUST2250,2023-08-29,DJI Air 2S,777.24,Cash,0,0,Professional Use,5,"For the price of 777.24, the DJI Air 2S offers satisfying performance. It's perfect for Professional Use.",165,0,1
2250,CUST2251,2023-04-29,Skydio X2,1096.78,Cash,1,1,Aerial Photography,5,I couldn't be happier with the Skydio X2. It's outstanding and fantastic for Aerial Photography.,287,0,4
2251,CUST2252,2023-01-24,Skydio X2,1356.13,Credit Card,2,0,Recreation,4,"For the price of 1356.13, the Skydio X2 offers excellent performance. It's perfect for Recreation.",382,0,3
2252,CUST2253,2022-11-01,DJI Mini 2,1379.39,PayPal,2,1,Aerial Photography,4,I couldn't be happier with the DJI Mini 2. It's impressive and amazing for Aerial Photography.,466,1,5
2253,CUST2254,2023-01-18,Autel EVO Lite+,513.53,Credit Card,2,1,Recreation,4,The Autel EVO Lite+ is satisfying and exceeded my expectations. It's exceptional for Recreation.,388,0,5
2254,CUST2255,2022-12-24,Autel EVO Nano+,1681.93,Cash,1,1,Aerial Photography,5,The Autel EVO Nano+ is impressive and exceeded my expectations. It's amazing for Aerial Photography.,413,0,4
2255,CUST2256,2023-02-03,DJI Mini 2,459.39,Credit Card,1,2,Aerial Photography,5,The DJI Mini 2 is outstanding and exceeded my expectations. It's terrific for Aerial Photography.,372,1,2
2256,CUST2257,2023-07-01,DJI Mini 2,2336.94,Debit Card,2,0,Recreation,4,"For the price of 2336.94, the DJI Mini 2 offers excellent performance. It's perfect for Recreation.",224,1,3
2257,CUST2258,2023-06-20,DJI Air 2S,1894.0,Debit Card,2,0,Aerial Photography,3,"For the price of 1894.0, the DJI Air 2S offers satisfying performance. It's terrific for Aerial Photography.",235,0,3
2258,CUST2259,2023-04-11,Skydio X2,1720.85,Credit Card,0,2,Professional Use,4,"For the price of 1720.85, the Skydio X2 offers impressive performance. It's exceptional for Professional Use.",305,0,2
2259,CUST2260,2023-08-24,Autel EVO Lite+,308.36,PayPal,1,2,Professional Use,5,"For the price of 308.36, the Autel EVO Lite+ offers excellent performance. It's fantastic for Professional Use.",170,0,2
2260,CUST2261,2023-01-11,Skydio X2,2067.31,Debit Card,2,2,Aerial Photography,5,I'm truly impressed with the Skydio X2. It's impressive and terrific for Aerial Photography.,395,0,5
2261,CUST2262,2023-02-15,Skydio X2,512.81,Debit Card,2,0,Aerial Photography,5,The Skydio X2 is excellent and exceeded my expectations. It's perfect for Aerial Photography.,360,0,3
2262,CUST2263,2022-10-16,Yuneec Typhoon H,1763.52,PayPal,0,0,Aerial Photography,5,I'm truly impressed with the Yuneec Typhoon H. It's outstanding and perfect for Aerial Photography.,482,0,1
2263,CUST2264,2023-01-05,Yuneec Typhoon H,993.22,Credit Card,2,2,Professional Use,4,"For the price of 993.22, the Yuneec Typhoon H offers excellent performance. It's perfect for Professional Use.",401,0,5
2264,CUST2265,2023-08-07,Autel EVO 2 Pro,2367.12,Cash,2,0,Aerial Photography,3,I couldn't be happier with the Autel EVO 2 Pro. It's excellent and exceptional for Aerial Photography.,187,0,3
2265,CUST2266,2022-11-03,DJI Mavic Air 2,2389.22,PayPal,1,2,Aerial Photography,4,I'm truly impressed with the DJI Mavic Air 2. It's satisfying and exceptional for Aerial Photography.,464,0,2
2266,CUST2267,2023-07-11,Skydio 2,1777.56,Cash,2,2,Recreation,3,I'm truly impressed with the Skydio 2. It's excellent and amazing for Recreation.,214,1,5
2267,CUST2268,2022-12-16,DJI Mavic Air 2,943.52,Debit Card,1,1,Professional Use,4,The DJI Mavic Air 2 is impressive and exceeded my expectations. It's fantastic for Professional Use.,421,0,4
2268,CUST2269,2022-11-29,DJI Mavic Air 2,947.98,Credit Card,1,0,Aerial Photography,3,"For the price of 947.98, the DJI Mavic Air 2 offers excellent performance. It's terrific for Aerial Photography.",438,0,3
2269,CUST2270,2023-01-09,DJI Mini 2,1069.0,Credit Card,0,1,Aerial Photography,4,"For the price of 1069.0, the DJI Mini 2 offers impressive performance. It's amazing for Aerial Photography.",397,1,1
2270,CUST2271,2023-04-10,Autel EVO Lite+,1021.4,PayPal,0,1,Recreation,4,"For the price of 1021.4, the Autel EVO Lite+ offers satisfying performance. It's fantastic for Recreation.",306,0,1
2271,CUST2272,2023-06-06,Autel EVO Lite+,917.06,Cash,1,0,Aerial Photography,3,"For the price of 917.06, the Autel EVO Lite+ offers excellent performance. It's amazing for Aerial Photography.",249,0,3
2272,CUST2273,2022-10-22,DJI Mavic Air 2,391.13,Cash,1,0,Aerial Photography,1,I'm truly impressed with the DJI Mavic Air 2. It's reliable and amazing for Aerial Photography.,476,0,3
2273,CUST2274,2023-01-31,DJI Mini 2,1544.24,Debit Card,2,1,Recreation,4,I couldn't be happier with the DJI Mini 2. It's outstanding and terrific for Recreation.,375,1,5
2274,CUST2275,2023-01-05,Autel EVO Lite+,498.98,Credit Card,1,2,Professional Use,4,I'm truly impressed with the Autel EVO Lite+. It's excellent and amazing for Professional Use.,401,0,2
2275,CUST2276,2023-05-30,DJI Air 2S,1527.33,Cash,2,1,Recreation,5,"For the price of 1527.33, the DJI Air 2S offers satisfying performance. It's fantastic for Recreation.",256,0,5
2276,CUST2277,2023-01-25,DJI Air 2S,1453.94,PayPal,1,2,Aerial Photography,4,"For the price of 1453.94, the DJI Air 2S offers impressive performance. It's amazing for Aerial Photography.",381,0,2
2277,CUST2278,2023-04-01,DJI Air 2S,1129.79,PayPal,0,0,Professional Use,4,The DJI Air 2S is outstanding and exceeded my expectations. It's fantastic for Professional Use.,315,0,1
2278,CUST2279,2023-08-08,DJI Mini 2,1962.66,PayPal,1,0,Recreation,5,"For the price of 1962.66, the DJI Mini 2 offers impressive performance. It's terrific for Recreation.",186,1,3
2279,CUST2280,2023-07-01,DJI Mini 2,1083.77,Debit Card,1,0,Professional Use,5,"For the price of 1083.77, the DJI Mini 2 offers outstanding performance. It's fantastic for Professional Use.",224,1,3
2280,CUST2281,2023-07-19,Yuneec Typhoon H,1257.78,Credit Card,0,0,Aerial Photography,1,The Yuneec Typhoon H is reliable and exceeded my expectations. It's amazing for Aerial Photography.,206,0,1
2281,CUST2282,2023-04-05,Autel EVO Nano+,2385.6,Debit Card,0,2,Aerial Photography,4,The Autel EVO Nano+ is excellent and exceeded my expectations. It's terrific for Aerial Photography.,311,0,2
2282,CUST2283,2022-11-19,Autel EVO Lite+,1593.2,Credit Card,0,0,Recreation,3,The Autel EVO Lite+ is excellent and exceeded my expectations. It's exceptional for Recreation.,448,0,1
2283,CUST2284,2023-01-04,Yuneec Typhoon H,1177.15,Debit Card,2,1,Professional Use,4,"For the price of 1177.15, the Yuneec Typhoon H offers satisfying performance. It's exceptional for Professional Use.",402,0,5
2284,CUST2285,2023-07-11,Skydio 2,1283.25,Credit Card,0,1,Aerial Photography,3,"For the price of 1283.25, the Skydio 2 offers satisfying performance. It's amazing for Aerial Photography.",214,1,1
2285,CUST2286,2023-02-23,Parrot Anafi USA,333.68,Cash,1,1,Recreation,4,"For the price of 333.68, the Parrot Anafi USA offers satisfying performance. It's perfect for Recreation.",352,1,4
2286,CUST2287,2022-11-06,Parrot Anafi USA,2256.54,PayPal,0,0,Recreation,4,I couldn't be happier with the Parrot Anafi USA. It's outstanding and amazing for Recreation.,461,1,1
2287,CUST2288,2023-01-10,Autel EVO Lite+,2291.05,Debit Card,2,1,Professional Use,4,"For the price of 2291.05, the Autel EVO Lite+ offers reliable performance. It's perfect for Professional Use.",396,0,5
2288,CUST2289,2023-04-19,Autel EVO 2 Pro,1873.52,Cash,1,0,Professional Use,5,I'm truly impressed with the Autel EVO 2 Pro. It's impressive and perfect for Professional Use.,297,0,3
2289,CUST2290,2023-09-05,DJI Air 2S,2062.75,Cash,0,2,Aerial Photography,5,"For the price of 2062.75, the DJI Air 2S offers impressive performance. It's terrific for Aerial Photography.",158,0,2
2290,CUST2291,2023-08-23,Autel EVO Nano+,2406.13,PayPal,1,1,Recreation,3,The Autel EVO Nano+ is excellent and exceeded my expectations. It's amazing for Recreation.,171,0,4
2291,CUST2292,2023-03-09,Skydio X2,1537.69,Credit Card,2,1,Professional Use,5,The Skydio X2 is impressive and exceeded my expectations. It's amazing for Professional Use.,338,0,5
2292,CUST2293,2023-01-19,Autel EVO Lite+,1783.7,PayPal,2,0,Professional Use,3,"For the price of 1783.7, the Autel EVO Lite+ offers excellent performance. It's terrific for Professional Use.",387,0,3
2293,CUST2294,2023-01-04,DJI Air 2S,756.48,Cash,2,2,Recreation,4,I'm truly impressed with the DJI Air 2S. It's impressive and exceptional for Recreation.,402,0,5
2294,CUST2295,2022-11-09,Skydio X2,1945.22,Debit Card,2,2,Professional Use,5,"For the price of 1945.22, the Skydio X2 offers excellent performance. It's perfect for Professional Use.",458,0,5
2295,CUST2296,2023-05-10,Autel EVO Lite+,634.51,Cash,1,0,Recreation,5,"For the price of 634.51, the Autel EVO Lite+ offers reliable performance. It's perfect for Recreation.",276,0,3
2296,CUST2297,2023-04-02,DJI Mini 2,563.02,Cash,1,1,Aerial Photography,3,I couldn't be happier with the DJI Mini 2. It's satisfying and amazing for Aerial Photography.,314,1,4
2297,CUST2298,2022-10-23,DJI Air 2S,1945.25,Credit Card,2,2,Professional Use,5,I couldn't be happier with the DJI Air 2S. It's excellent and fantastic for Professional Use.,475,0,5
2298,CUST2299,2022-10-20,Parrot Anafi USA,1712.49,Cash,1,1,Recreation,3,The Parrot Anafi USA is satisfying and exceeded my expectations. It's exceptional for Recreation.,478,1,4
2299,CUST2300,2022-11-13,DJI Mavic Air 2,760.24,Cash,2,0,Aerial Photography,3,"For the price of 760.24, the DJI Mavic Air 2 offers satisfying performance. It's exceptional for Aerial Photography.",454,0,3
2300,CUST2301,2023-05-04,Yuneec Typhoon H,1596.39,Debit Card,2,1,Aerial Photography,4,"For the price of 1596.39, the Yuneec Typhoon H offers reliable performance. It's terrific for Aerial Photography.",282,0,5
2301,CUST2302,2023-08-12,Yuneec Typhoon H,1880.08,Cash,1,1,Recreation,5,The Yuneec Typhoon H is outstanding and exceeded my expectations. It's exceptional for Recreation.,182,0,4
2302,CUST2303,2023-04-25,DJI Mavic Air 2,2475.11,Debit Card,2,1,Professional Use,2,"For the price of 2475.11, the DJI Mavic Air 2 offers reliable performance. It's amazing for Professional Use.",291,0,5
2303,CUST2304,2023-01-07,Autel EVO Nano+,886.82,Cash,2,0,Aerial Photography,3,I couldn't be happier with the Autel EVO Nano+. It's satisfying and terrific for Aerial Photography.,399,0,3
2304,CUST2305,2023-06-20,DJI Air 2S,655.54,Cash,2,1,Recreation,3,"For the price of 655.54, the DJI Air 2S offers excellent performance. It's terrific for Recreation.",235,0,5
2305,CUST2306,2022-10-11,DJI Mini 2,1762.92,Credit Card,0,2,Professional Use,5,The DJI Mini 2 is outstanding and exceeded my expectations. It's terrific for Professional Use.,487,1,2
2306,CUST2307,2023-05-25,Autel EVO Lite+,1167.66,Debit Card,1,2,Recreation,4,"For the price of 1167.66, the Autel EVO Lite+ offers satisfying performance. It's terrific for Recreation.",261,0,2
2307,CUST2308,2023-01-04,Parrot Anafi USA,2425.7,Debit Card,1,1,Aerial Photography,3,I couldn't be happier with the Parrot Anafi USA. It's reliable and terrific for Aerial Photography.,402,1,4
2308,CUST2309,2022-11-25,Yuneec Typhoon H,647.36,PayPal,2,0,Recreation,4,"For the price of 647.36, the Yuneec Typhoon H offers impressive performance. It's amazing for Recreation.",442,0,3
2309,CUST2310,2023-02-21,Autel EVO Lite+,1955.05,Cash,0,0,Aerial Photography,5,I'm truly impressed with the Autel EVO Lite+. It's impressive and amazing for Aerial Photography.,354,0,1
2310,CUST2311,2023-06-10,DJI Mavic Air 2,619.75,PayPal,0,1,Aerial Photography,4,I couldn't be happier with the DJI Mavic Air 2. It's outstanding and perfect for Aerial Photography.,245,0,1
2311,CUST2312,2022-11-14,Yuneec Typhoon H,971.35,Debit Card,1,1,Recreation,4,The Yuneec Typhoon H is reliable and exceeded my expectations. It's fantastic for Recreation.,453,0,4
2312,CUST2313,2023-05-26,Parrot Anafi USA,980.91,Cash,1,2,Professional Use,4,"For the price of 980.91, the Parrot Anafi USA offers excellent performance. It's amazing for Professional Use.",260,1,2
2313,CUST2314,2022-11-26,DJI Mini 2,1766.47,Debit Card,2,1,Professional Use,5,"For the price of 1766.47, the DJI Mini 2 offers excellent performance. It's fantastic for Professional Use.",441,1,5
2314,CUST2315,2022-11-02,DJI Mavic Air 2,1775.92,Debit Card,1,1,Aerial Photography,4,I'm truly impressed with the DJI Mavic Air 2. It's satisfying and fantastic for Aerial Photography.,465,0,4
